year,month,region,precip
1924,1,Hessen,33.3
1924,1,Mecklenburg-Vorpommern,23
1924,1,Niedersachsen,22.4
1924,1,Niedersachsen/Hamburg/Bremen,22.4
1924,1,Nordrhein-Westfalen,37
1924,1,Rheinland-Pfalz,35.7
1924,1,Schleswig-Holstein,22.3
1924,1,Saarland,46.7
1924,1,Sachsen,25.4
1924,1,Sachsen-Anhalt,17.6
1924,1,Thueringen/Sachsen-Anhalt,20
1924,1,Thueringen,23
1924,1,Deutschland,27.2
1925,1,Brandenburg/Berlin,43.6
1925,1,Brandenburg,43.3
1925,1,Baden-Wuerttemberg,48.7
1925,1,Bayern,42.9
1925,1,Hessen,64.1
1925,1,Mecklenburg-Vorpommern,39.4
1925,1,Niedersachsen,62.7
1925,1,Niedersachsen/Hamburg/Bremen,62.3
1925,1,Nordrhein-Westfalen,112.1
1925,1,Rheinland-Pfalz,57.2
1925,1,Schleswig-Holstein,63.1
1925,1,Saarland,81.5
1925,1,Sachsen,39.5
1925,1,Sachsen-Anhalt,40.4
1925,1,Thueringen/Sachsen-Anhalt,43.2
1925,1,Thueringen,46.6
1925,1,Deutschland,55.6
1926,1,Brandenburg/Berlin,59.9
1926,1,Brandenburg,59.7
1926,1,Baden-Wuerttemberg,58.8
1926,1,Bayern,58.8
1926,1,Hessen,76.1
1926,1,Mecklenburg-Vorpommern,47.6
1926,1,Niedersachsen,83.4
1926,1,Niedersachsen/Hamburg/Bremen,83
1926,1,Nordrhein-Westfalen,91.3
1926,1,Rheinland-Pfalz,58.8
1926,1,Schleswig-Holstein,63.7
1926,1,Saarland,62.6
1926,1,Sachsen,71.6
1926,1,Sachsen-Anhalt,66.3
1926,1,Thueringen/Sachsen-Anhalt,63.3
1926,1,Thueringen,59.5
1926,1,Deutschland,67
1927,1,Brandenburg/Berlin,43.9
1927,1,Brandenburg,43.9
1927,1,Baden-Wuerttemberg,57.2
1927,1,Bayern,59.1
1927,1,Hessen,60.6
1927,1,Mecklenburg-Vorpommern,51.8
1927,1,Niedersachsen,51.4
1927,1,Niedersachsen/Hamburg/Bremen,51.4
1927,1,Nordrhein-Westfalen,56.8
1927,1,Rheinland-Pfalz,50.9
1927,1,Schleswig-Holstein,61.5
1927,1,Saarland,70.1
1927,1,Sachsen,64.4
1927,1,Sachsen-Anhalt,42
1927,1,Thueringen/Sachsen-Anhalt,47.2
1927,1,Thueringen,53.7
1927,1,Deutschland,54.9
1928,1,Brandenburg/Berlin,49
1928,1,Brandenburg,49
1928,1,Baden-Wuerttemberg,57.1
1928,1,Bayern,52.8
1928,1,Hessen,56.4
1928,1,Mecklenburg-Vorpommern,52.5
1928,1,Niedersachsen,75.2
1928,1,Niedersachsen/Hamburg/Bremen,75.2
1928,1,Nordrhein-Westfalen,78
1928,1,Rheinland-Pfalz,55.2
1928,1,Schleswig-Holstein,83.9
1928,1,Saarland,68.8
1928,1,Sachsen,48.9
1928,1,Sachsen-Anhalt,40.9
1928,1,Thueringen/Sachsen-Anhalt,41.9
1928,1,Thueringen,43.1
1928,1,Deutschland,58.9
1929,1,Brandenburg/Berlin,29.9
1929,1,Brandenburg,29.9
1929,1,Baden-Wuerttemberg,35.3
1929,1,Bayern,42.8
1929,1,Hessen,26.7
1929,1,Mecklenburg-Vorpommern,27.6
1929,1,Niedersachsen,22.7
1929,1,Niedersachsen/Hamburg/Bremen,22.6
1929,1,Nordrhein-Westfalen,26.7
1929,1,Rheinland-Pfalz,31.4
1929,1,Schleswig-Holstein,20.5
1929,1,Saarland,25.6
1929,1,Sachsen,52.2
1929,1,Sachsen-Anhalt,30.6
1929,1,Thueringen/Sachsen-Anhalt,34.1
1929,1,Thueringen,38.4
1929,1,Deutschland,32.7
1930,1,Brandenburg/Berlin,29.4
1930,1,Brandenburg,29.2
1930,1,Baden-Wuerttemberg,37.9
1930,1,Bayern,30.2
1930,1,Hessen,34.8
1930,1,Mecklenburg-Vorpommern,30.4
1930,1,Niedersachsen,39.4
1930,1,Niedersachsen/Hamburg/Bremen,39.5
1930,1,Nordrhein-Westfalen,43.3
1930,1,Rheinland-Pfalz,37.7
1930,1,Schleswig-Holstein,46
1930,1,Saarland,50.3
1930,1,Sachsen,32.3
1930,1,Sachsen-Anhalt,22.2
1930,1,Thueringen/Sachsen-Anhalt,26.4
1930,1,Thueringen,31.6
1930,1,Deutschland,34.7
1931,1,Brandenburg/Berlin,54.7
1931,1,Brandenburg,54.6
1931,1,Baden-Wuerttemberg,117.2
1931,1,Bayern,86.8
1931,1,Hessen,94.8
1931,1,Mecklenburg-Vorpommern,66.8
1931,1,Niedersachsen,96.9
1931,1,Niedersachsen/Hamburg/Bremen,96.5
1931,1,Nordrhein-Westfalen,125.4
1931,1,Rheinland-Pfalz,118.7
1931,1,Schleswig-Holstein,79.5
1931,1,Saarland,143.3
1931,1,Sachsen,65.1
1931,1,Sachsen-Anhalt,57
1931,1,Thueringen/Sachsen-Anhalt,64.8
1931,1,Thueringen,74.6
1931,1,Deutschland,89.9
1932,1,Brandenburg/Berlin,43.4
1932,1,Brandenburg,43.4
1932,1,Baden-Wuerttemberg,58.2
1932,1,Bayern,60.2
1932,1,Hessen,54
1932,1,Mecklenburg-Vorpommern,42.2
1932,1,Niedersachsen,73.4
1932,1,Niedersachsen/Hamburg/Bremen,73
1932,1,Nordrhein-Westfalen,75.2
1932,1,Rheinland-Pfalz,51.5
1932,1,Schleswig-Holstein,67
1932,1,Saarland,78.2
1932,1,Sachsen,72.2
1932,1,Sachsen-Anhalt,44.8
1932,1,Thueringen/Sachsen-Anhalt,46.3
1932,1,Thueringen,48.2
1932,1,Deutschland,59.4
1933,1,Brandenburg/Berlin,22.2
1933,1,Brandenburg,22.3
1933,1,Baden-Wuerttemberg,31.9
1933,1,Bayern,39.5
1933,1,Hessen,31.9
1933,1,Mecklenburg-Vorpommern,26.1
1933,1,Niedersachsen,28.2
1933,1,Niedersachsen/Hamburg/Bremen,28.2
1933,1,Nordrhein-Westfalen,30.2
1933,1,Rheinland-Pfalz,20.8
1933,1,Schleswig-Holstein,28.8
1933,1,Saarland,23.6
1933,1,Sachsen,29.9
1933,1,Sachsen-Anhalt,26.3
1933,1,Thueringen/Sachsen-Anhalt,29
1933,1,Thueringen,32.4
1933,1,Deutschland,30.4
1934,1,Brandenburg/Berlin,32
1934,1,Brandenburg,32
1934,1,Baden-Wuerttemberg,60.3
1934,1,Bayern,48.2
1934,1,Hessen,55.7
1934,1,Mecklenburg-Vorpommern,38.9
1934,1,Niedersachsen,41.6
1934,1,Niedersachsen/Hamburg/Bremen,41.6
1934,1,Nordrhein-Westfalen,71.6
1934,1,Rheinland-Pfalz,58.3
1934,1,Schleswig-Holstein,46.5
1934,1,Saarland,76
1934,1,Sachsen,36.5
1934,1,Sachsen-Anhalt,28.8
1934,1,Thueringen/Sachsen-Anhalt,32.7
1934,1,Thueringen,37.6
1934,1,Deutschland,47.8
1935,1,Brandenburg/Berlin,43.3
1935,1,Brandenburg,43.2
1935,1,Baden-Wuerttemberg,65.8
1935,1,Bayern,65.8
1935,1,Hessen,66.1
1935,1,Mecklenburg-Vorpommern,33.9
1935,1,Niedersachsen,52
1935,1,Niedersachsen/Hamburg/Bremen,51.8
1935,1,Nordrhein-Westfalen,75.4
1935,1,Rheinland-Pfalz,57
1935,1,Schleswig-Holstein,45.3
1935,1,Saarland,71.4
1935,1,Sachsen,60.8
1935,1,Sachsen-Anhalt,47.4
1935,1,Thueringen/Sachsen-Anhalt,55.7
1935,1,Thueringen,66.1
1935,1,Deutschland,58.3
1936,1,Brandenburg/Berlin,36.7
1936,1,Brandenburg,36.7
1936,1,Baden-Wuerttemberg,119.8
1936,1,Bayern,87.9
1936,1,Hessen,79.3
1936,1,Mecklenburg-Vorpommern,40.2
1936,1,Niedersachsen,55.7
1936,1,Niedersachsen/Hamburg/Bremen,55.9
1936,1,Nordrhein-Westfalen,77.5
1936,1,Rheinland-Pfalz,96.9
1936,1,Schleswig-Holstein,77.7
1936,1,Saarland,126.6
1936,1,Sachsen,45.1
1936,1,Sachsen-Anhalt,31.2
1936,1,Thueringen/Sachsen-Anhalt,42
1936,1,Thueringen,55.5
1936,1,Deutschland,71.3
1937,1,Brandenburg/Berlin,25.5
1937,1,Brandenburg,25.6
1937,1,Baden-Wuerttemberg,71.2
1937,1,Bayern,66.7
1937,1,Hessen,82
1937,1,Mecklenburg-Vorpommern,26.6
1937,1,Niedersachsen,61.4
1937,1,Niedersachsen/Hamburg/Bremen,61.2
1937,1,Nordrhein-Westfalen,90.9
1937,1,Rheinland-Pfalz,92.4
1937,1,Schleswig-Holstein,61.1
1937,1,Saarland,109.3
1937,1,Sachsen,38.7
1937,1,Sachsen-Anhalt,33.9
1937,1,Thueringen/Sachsen-Anhalt,46
1937,1,Thueringen,61.1
1937,1,Deutschland,61.5
1938,1,Brandenburg/Berlin,83.8
1938,1,Brandenburg,83.9
1938,1,Baden-Wuerttemberg,121.9
1938,1,Bayern,103.3
1938,1,Hessen,113.7
1938,1,Mecklenburg-Vorpommern,69.3
1938,1,Niedersachsen,108.4
1938,1,Niedersachsen/Hamburg/Bremen,107.9
1938,1,Nordrhein-Westfalen,142.2
1938,1,Rheinland-Pfalz,112.5
1938,1,Schleswig-Holstein,74.9
1938,1,Saarland,156.7
1938,1,Sachsen,99.9
1938,1,Sachsen-Anhalt,83.4
1938,1,Thueringen/Sachsen-Anhalt,88.5
1938,1,Thueringen,94.9
1938,1,Deutschland,104.4
1939,1,Brandenburg/Berlin,46.8
1939,1,Brandenburg,46.7
1939,1,Baden-Wuerttemberg,91.2
1939,1,Bayern,73.2
1939,1,Hessen,94.9
1939,1,Mecklenburg-Vorpommern,60.2
1939,1,Niedersachsen,76.9
1939,1,Niedersachsen/Hamburg/Bremen,76.9
1939,1,Nordrhein-Westfalen,101.1
1939,1,Rheinland-Pfalz,101.9
1939,1,Schleswig-Holstein,83.7
1939,1,Saarland,144
1939,1,Sachsen,43.6
1939,1,Sachsen-Anhalt,44.1
1939,1,Thueringen/Sachsen-Anhalt,53.9
1939,1,Thueringen,66.2
1939,1,Deutschland,75.4
1940,1,Brandenburg/Berlin,23.4
1940,1,Brandenburg,23.5
1940,1,Baden-Wuerttemberg,35.1
1940,1,Bayern,34.2
1940,1,Hessen,28.7
1940,1,Mecklenburg-Vorpommern,27.9
1940,1,Niedersachsen,20.2
1940,1,Niedersachsen/Hamburg/Bremen,20.1
1940,1,Nordrhein-Westfalen,28.1
1940,1,Rheinland-Pfalz,31.7
1940,1,Schleswig-Holstein,20.3
1940,1,Saarland,38.7
1940,1,Sachsen,30.5
1940,1,Sachsen-Anhalt,19.6
1940,1,Thueringen/Sachsen-Anhalt,23.9
1940,1,Thueringen,29.4
1940,1,Deutschland,28.3
1941,1,Brandenburg/Berlin,34.1
1941,1,Brandenburg,34.2
1941,1,Baden-Wuerttemberg,119.5
1941,1,Bayern,98.4
1941,1,Hessen,66.9
1941,1,Mecklenburg-Vorpommern,27.2
1941,1,Niedersachsen,39.1
1941,1,Niedersachsen/Hamburg/Bremen,39
1941,1,Nordrhein-Westfalen,46.5
1941,1,Rheinland-Pfalz,89.6
1941,1,Schleswig-Holstein,30.7
1941,1,Saarland,153.2
1941,1,Sachsen,56.7
1941,1,Sachsen-Anhalt,40.9
1941,1,Thueringen/Sachsen-Anhalt,53.5
1941,1,Thueringen,69.3
1941,1,Deutschland,65.8
1942,1,Brandenburg/Berlin,15.3
1942,1,Brandenburg,15.4
1942,1,Baden-Wuerttemberg,78.5
1942,1,Bayern,60.8
1942,1,Hessen,43.3
1942,1,Mecklenburg-Vorpommern,20
1942,1,Niedersachsen,25.4
1942,1,Niedersachsen/Hamburg/Bremen,25.4
1942,1,Nordrhein-Westfalen,46.9
1942,1,Rheinland-Pfalz,54.4
1942,1,Schleswig-Holstein,25.9
1942,1,Saarland,66.4
1942,1,Sachsen,34.2
1942,1,Sachsen-Anhalt,16.9
1942,1,Thueringen/Sachsen-Anhalt,21.8
1942,1,Thueringen,27.9
1942,1,Deutschland,41.7
1943,1,Brandenburg/Berlin,29.9
1943,1,Brandenburg,29.8
1943,1,Baden-Wuerttemberg,70
1943,1,Bayern,45
1943,1,Hessen,48.5
1943,1,Mecklenburg-Vorpommern,41.2
1943,1,Niedersachsen,50.2
1943,1,Niedersachsen/Hamburg/Bremen,50.1
1943,1,Nordrhein-Westfalen,65.3
1943,1,Rheinland-Pfalz,64.4
1943,1,Schleswig-Holstein,50.6
1943,1,Saarland,87.1
1943,1,Sachsen,37.7
1943,1,Sachsen-Anhalt,24.9
1943,1,Thueringen/Sachsen-Anhalt,28.4
1943,1,Thueringen,32.9
1943,1,Deutschland,48.4
1944,1,Brandenburg/Berlin,63
1944,1,Brandenburg,62.9
1944,1,Baden-Wuerttemberg,82.2
1944,1,Bayern,86.5
1944,1,Hessen,78.7
1944,1,Mecklenburg-Vorpommern,50.9
1944,1,Niedersachsen,87.6
1944,1,Niedersachsen/Hamburg/Bremen,87.3
1944,1,Nordrhein-Westfalen,127.6
1944,1,Rheinland-Pfalz,71.7
1944,1,Schleswig-Holstein,79.6
1944,1,Saarland,89.7
1944,1,Sachsen,100.3
1944,1,Sachsen-Anhalt,62.8
1944,1,Thueringen/Sachsen-Anhalt,68.4
1944,1,Thueringen,75.4
1944,1,Deutschland,83.2
1945,1,Brandenburg/Berlin,29.2
1945,1,Brandenburg,29.3
1945,1,Baden-Wuerttemberg,59.4
1945,1,Bayern,46.9
1945,1,Hessen,55
1945,1,Mecklenburg-Vorpommern,31.9
1945,1,Niedersachsen,34.2
1945,1,Niedersachsen/Hamburg/Bremen,34.2
1945,1,Nordrhein-Westfalen,64.1
1945,1,Rheinland-Pfalz,60.9
1945,1,Schleswig-Holstein,50
1945,1,Saarland,68.8
1945,1,Sachsen,31.6
1945,1,Sachsen-Anhalt,25.2
1945,1,Thueringen/Sachsen-Anhalt,29.8
1945,1,Thueringen,35.6
1945,1,Deutschland,44.6
1946,1,Brandenburg/Berlin,29.4
1946,1,Brandenburg,29.4
1946,1,Baden-Wuerttemberg,46.3
1946,1,Bayern,41.9
1946,1,Hessen,42.4
1946,1,Mecklenburg-Vorpommern,40
1946,1,Niedersachsen,48.2
1946,1,Niedersachsen/Hamburg/Bremen,48.7
1946,1,Nordrhein-Westfalen,46.8
1946,1,Rheinland-Pfalz,43
1946,1,Schleswig-Holstein,64.2
1946,1,Saarland,78.5
1946,1,Sachsen,29.4
1946,1,Sachsen-Anhalt,25.5
1946,1,Thueringen/Sachsen-Anhalt,29
1946,1,Thueringen,33.3
1946,1,Deutschland,41.9
1947,1,Brandenburg/Berlin,23.8
1947,1,Brandenburg,23.8
1947,1,Baden-Wuerttemberg,48.1
1947,1,Bayern,49.9
1947,1,Hessen,34.3
1947,1,Mecklenburg-Vorpommern,18.2
1947,1,Niedersachsen,28.4
1947,1,Niedersachsen/Hamburg/Bremen,28.3
1947,1,Nordrhein-Westfalen,36.9
1947,1,Rheinland-Pfalz,34.6
1947,1,Schleswig-Holstein,26.5
1947,1,Saarland,45.7
1947,1,Sachsen,31.1
1947,1,Sachsen-Anhalt,23.9
1947,1,Thueringen/Sachsen-Anhalt,28.1
1947,1,Thueringen,33.4
1947,1,Deutschland,35.3
1948,1,Brandenburg/Berlin,73.9
1948,1,Brandenburg,73.7
1948,1,Baden-Wuerttemberg,125.4
1948,1,Bayern,117.1
1948,1,Hessen,126.4
1948,1,Mecklenburg-Vorpommern,65.9
1948,1,Niedersachsen,109.2
1948,1,Niedersachsen/Hamburg/Bremen,109
1948,1,Nordrhein-Westfalen,145
1948,1,Rheinland-Pfalz,129.4
1948,1,Schleswig-Holstein,97
1948,1,Saarland,186.6
1948,1,Sachsen,69.5
1948,1,Sachsen-Anhalt,68.4
1948,1,Thueringen/Sachsen-Anhalt,77.4
1948,1,Thueringen,88.7
1948,1,Deutschland,106.9
1949,1,Brandenburg/Berlin,28.5
1949,1,Brandenburg,28.5
1949,1,Baden-Wuerttemberg,50.8
1949,1,Bayern,43.9
1949,1,Hessen,36.4
1949,1,Mecklenburg-Vorpommern,29
1949,1,Niedersachsen,36.6
1949,1,Niedersachsen/Hamburg/Bremen,36.5
1949,1,Nordrhein-Westfalen,36.8
1949,1,Rheinland-Pfalz,39
1949,1,Schleswig-Holstein,38.9
1949,1,Saarland,51.4
1949,1,Sachsen,35.2
1949,1,Sachsen-Anhalt,27.2
1949,1,Thueringen/Sachsen-Anhalt,33.2
1949,1,Thueringen,40.7
1949,1,Deutschland,38.3
1950,1,Brandenburg/Berlin,46.3
1950,1,Brandenburg,46.2
1950,1,Baden-Wuerttemberg,36.1
1950,1,Bayern,61.7
1950,1,Hessen,36.4
1950,1,Mecklenburg-Vorpommern,49.8
1950,1,Niedersachsen,44.2
1950,1,Niedersachsen/Hamburg/Bremen,44.4
1950,1,Nordrhein-Westfalen,51.5
1950,1,Rheinland-Pfalz,36.4
1950,1,Schleswig-Holstein,50.3
1950,1,Saarland,41.3
1950,1,Sachsen,66.4
1950,1,Sachsen-Anhalt,38.4
1950,1,Thueringen/Sachsen-Anhalt,42
1950,1,Thueringen,46.6
1950,1,Deutschland,48.5
1951,1,Brandenburg/Berlin,54.9
1951,1,Brandenburg,54.8
1951,1,Baden-Wuerttemberg,95.8
1951,1,Bayern,84.4
1951,1,Hessen,69.4
1951,1,Mecklenburg-Vorpommern,60.7
1951,1,Niedersachsen,84.9
1951,1,Niedersachsen/Hamburg/Bremen,85
1951,1,Nordrhein-Westfalen,96.5
1951,1,Rheinland-Pfalz,86.1
1951,1,Schleswig-Holstein,98.8
1951,1,Saarland,93.5
1951,1,Sachsen,52.5
1951,1,Sachsen-Anhalt,46.1
1951,1,Thueringen/Sachsen-Anhalt,46.7
1951,1,Thueringen,47.4
1951,1,Deutschland,77.2
1952,1,Brandenburg/Berlin,48
1952,1,Brandenburg,47.7
1952,1,Baden-Wuerttemberg,94.9
1952,1,Bayern,73.1
1952,1,Hessen,90
1952,1,Mecklenburg-Vorpommern,39.5
1952,1,Niedersachsen,71.7
1952,1,Niedersachsen/Hamburg/Bremen,71.3
1952,1,Nordrhein-Westfalen,109.5
1952,1,Rheinland-Pfalz,104.4
1952,1,Schleswig-Holstein,68.5
1952,1,Saarland,125.4
1952,1,Sachsen,53.7
1952,1,Sachsen-Anhalt,50
1952,1,Thueringen/Sachsen-Anhalt,57.5
1952,1,Thueringen,67
1952,1,Deutschland,74.6
1953,1,Brandenburg/Berlin,50.1
1953,1,Brandenburg,50.1
1953,1,Baden-Wuerttemberg,18.9
1953,1,Bayern,27.8
1953,1,Hessen,23.7
1953,1,Mecklenburg-Vorpommern,52.5
1953,1,Niedersachsen,30
1953,1,Niedersachsen/Hamburg/Bremen,30.2
1953,1,Nordrhein-Westfalen,31.3
1953,1,Rheinland-Pfalz,13.4
1953,1,Schleswig-Holstein,34.7
1953,1,Saarland,10.5
1953,1,Sachsen,69.8
1953,1,Sachsen-Anhalt,40.5
1953,1,Thueringen/Sachsen-Anhalt,47.1
1953,1,Thueringen,55.3
1953,1,Deutschland,34.4
1954,1,Brandenburg/Berlin,36.2
1954,1,Brandenburg,36.1
1954,1,Baden-Wuerttemberg,90
1954,1,Bayern,83.8
1954,1,Hessen,64.9
1954,1,Mecklenburg-Vorpommern,55.7
1954,1,Niedersachsen,54.1
1954,1,Niedersachsen/Hamburg/Bremen,54
1954,1,Nordrhein-Westfalen,81.6
1954,1,Rheinland-Pfalz,63.8
1954,1,Schleswig-Holstein,61.7
1954,1,Saarland,75.4
1954,1,Sachsen,60
1954,1,Sachsen-Anhalt,34.1
1954,1,Thueringen/Sachsen-Anhalt,47.9
1954,1,Thueringen,65.2
1954,1,Deutschland,66.2
1955,1,Brandenburg/Berlin,27.5
1955,1,Brandenburg,27.5
1955,1,Baden-Wuerttemberg,119.5
1955,1,Bayern,77
1955,1,Hessen,63.7
1955,1,Mecklenburg-Vorpommern,37.8
1955,1,Niedersachsen,47.1
1955,1,Niedersachsen/Hamburg/Bremen,47.3
1955,1,Nordrhein-Westfalen,66.1
1955,1,Rheinland-Pfalz,71.6
1955,1,Schleswig-Holstein,47.4
1955,1,Saarland,105.2
1955,1,Sachsen,45.3
1955,1,Sachsen-Anhalt,31.4
1955,1,Thueringen/Sachsen-Anhalt,43.4
1955,1,Thueringen,58.4
1955,1,Deutschland,62.2
1956,1,Brandenburg/Berlin,39.9
1956,1,Brandenburg,39.9
1956,1,Baden-Wuerttemberg,82.3
1956,1,Bayern,68.7
1956,1,Hessen,67.5
1956,1,Mecklenburg-Vorpommern,60.8
1956,1,Niedersachsen,82.9
1956,1,Niedersachsen/Hamburg/Bremen,82.9
1956,1,Nordrhein-Westfalen,89.9
1956,1,Rheinland-Pfalz,78.8
1956,1,Schleswig-Holstein,94
1956,1,Saarland,94.6
1956,1,Sachsen,33.5
1956,1,Sachsen-Anhalt,37.8
1956,1,Thueringen/Sachsen-Anhalt,41.5
1956,1,Thueringen,46.1
1956,1,Deutschland,68.3
1957,1,Brandenburg/Berlin,29.3
1957,1,Brandenburg,29.3
1957,1,Baden-Wuerttemberg,43.7
1957,1,Bayern,45.4
1957,1,Hessen,47.4
1957,1,Mecklenburg-Vorpommern,26.8
1957,1,Niedersachsen,51.2
1957,1,Niedersachsen/Hamburg/Bremen,51.1
1957,1,Nordrhein-Westfalen,60.8
1957,1,Rheinland-Pfalz,40.6
1957,1,Schleswig-Holstein,44.4
1957,1,Saarland,52.3
1957,1,Sachsen,38.9
1957,1,Sachsen-Anhalt,28.2
1957,1,Thueringen/Sachsen-Anhalt,32.8
1957,1,Thueringen,38.6
1957,1,Deutschland,43.1
1958,1,Brandenburg/Berlin,38.4
1958,1,Brandenburg,38.5
1958,1,Baden-Wuerttemberg,99.3
1958,1,Bayern,82.8
1958,1,Hessen,83.3
1958,1,Mecklenburg-Vorpommern,42.4
1958,1,Niedersachsen,79.4
1958,1,Niedersachsen/Hamburg/Bremen,79.2
1958,1,Nordrhein-Westfalen,96
1958,1,Rheinland-Pfalz,80.8
1958,1,Schleswig-Holstein,64.4
1958,1,Saarland,117
1958,1,Sachsen,50.9
1958,1,Sachsen-Anhalt,50.5
1958,1,Thueringen/Sachsen-Anhalt,56
1958,1,Thueringen,63
1958,1,Deutschland,73.8
1959,1,Brandenburg/Berlin,32.5
1959,1,Brandenburg,32.5
1959,1,Baden-Wuerttemberg,115
1959,1,Bayern,70.6
1959,1,Hessen,67.4
1959,1,Mecklenburg-Vorpommern,46.4
1959,1,Niedersachsen,66.6
1959,1,Niedersachsen/Hamburg/Bremen,66.5
1959,1,Nordrhein-Westfalen,85.3
1959,1,Rheinland-Pfalz,72.2
1959,1,Schleswig-Holstein,78.3
1959,1,Saarland,90.2
1959,1,Sachsen,31.1
1959,1,Sachsen-Anhalt,33.8
1959,1,Thueringen/Sachsen-Anhalt,41.4
1959,1,Thueringen,51
1959,1,Deutschland,66.5
1960,1,Brandenburg/Berlin,47
1960,1,Brandenburg,47
1960,1,Baden-Wuerttemberg,54.5
1960,1,Bayern,65.8
1960,1,Hessen,71.2
1960,1,Mecklenburg-Vorpommern,58.4
1960,1,Niedersachsen,63.2
1960,1,Niedersachsen/Hamburg/Bremen,63
1960,1,Nordrhein-Westfalen,86.7
1960,1,Rheinland-Pfalz,59.1
1960,1,Schleswig-Holstein,74.1
1960,1,Saarland,85.4
1960,1,Sachsen,78.2
1960,1,Sachsen-Anhalt,53.6
1960,1,Thueringen/Sachsen-Anhalt,65
1960,1,Thueringen,79.4
1960,1,Deutschland,65.3
1961,1,Brandenburg/Berlin,40.8
1961,1,Brandenburg,40.7
1961,1,Baden-Wuerttemberg,66.4
1961,1,Bayern,44.4
1961,1,Hessen,83.3
1961,1,Mecklenburg-Vorpommern,36.5
1961,1,Niedersachsen,78.9
1961,1,Niedersachsen/Hamburg/Bremen,78.7
1961,1,Nordrhein-Westfalen,100.4
1961,1,Rheinland-Pfalz,94
1961,1,Schleswig-Holstein,64.3
1961,1,Saarland,124.5
1961,1,Sachsen,29.8
1961,1,Sachsen-Anhalt,43.5
1961,1,Thueringen/Sachsen-Anhalt,47.1
1961,1,Thueringen,51.7
1961,1,Deutschland,61.8
1962,1,Brandenburg/Berlin,44
1962,1,Brandenburg,43.9
1962,1,Baden-Wuerttemberg,100
1962,1,Bayern,79.3
1962,1,Hessen,63.6
1962,1,Mecklenburg-Vorpommern,50
1962,1,Niedersachsen,79.6
1962,1,Niedersachsen/Hamburg/Bremen,79.5
1962,1,Nordrhein-Westfalen,80.9
1962,1,Rheinland-Pfalz,67.3
1962,1,Schleswig-Holstein,103.2
1962,1,Saarland,109.4
1962,1,Sachsen,42.7
1962,1,Sachsen-Anhalt,35.8
1962,1,Thueringen/Sachsen-Anhalt,39.7
1962,1,Thueringen,44.5
1962,1,Deutschland,70.5
1963,1,Brandenburg/Berlin,17.9
1963,1,Brandenburg,17.9
1963,1,Baden-Wuerttemberg,28.3
1963,1,Bayern,33.8
1963,1,Hessen,25.2
1963,1,Mecklenburg-Vorpommern,17.1
1963,1,Niedersachsen,20
1963,1,Niedersachsen/Hamburg/Bremen,19.9
1963,1,Nordrhein-Westfalen,31.2
1963,1,Rheinland-Pfalz,28
1963,1,Schleswig-Holstein,12.4
1963,1,Saarland,30.6
1963,1,Sachsen,28.4
1963,1,Sachsen-Anhalt,18.8
1963,1,Thueringen/Sachsen-Anhalt,22.5
1963,1,Thueringen,27.2
1963,1,Deutschland,25.5
1964,1,Brandenburg/Berlin,18.3
1964,1,Brandenburg,18.3
1964,1,Baden-Wuerttemberg,21.4
1964,1,Bayern,26.2
1964,1,Hessen,18.3
1964,1,Mecklenburg-Vorpommern,14.3
1964,1,Niedersachsen,21
1964,1,Niedersachsen/Hamburg/Bremen,21.1
1964,1,Nordrhein-Westfalen,22.1
1964,1,Rheinland-Pfalz,24.4
1964,1,Schleswig-Holstein,29.5
1964,1,Saarland,40.5
1964,1,Sachsen,26.4
1964,1,Sachsen-Anhalt,18.6
1964,1,Thueringen/Sachsen-Anhalt,20.7
1964,1,Thueringen,23.3
1964,1,Deutschland,22.3
1965,1,Brandenburg/Berlin,54.2
1965,1,Brandenburg,54.2
1965,1,Baden-Wuerttemberg,105.4
1965,1,Bayern,86
1965,1,Hessen,127.3
1965,1,Mecklenburg-Vorpommern,48.4
1965,1,Niedersachsen,84.6
1965,1,Niedersachsen/Hamburg/Bremen,84.4
1965,1,Nordrhein-Westfalen,123
1965,1,Rheinland-Pfalz,131.6
1965,1,Schleswig-Holstein,84.1
1965,1,Saarland,159.1
1965,1,Sachsen,68.8
1965,1,Sachsen-Anhalt,59.2
1965,1,Thueringen/Sachsen-Anhalt,72.5
1965,1,Thueringen,89.2
1965,1,Deutschland,89.2
1966,1,Brandenburg/Berlin,36.1
1966,1,Brandenburg,35.9
1966,1,Baden-Wuerttemberg,70
1966,1,Bayern,45.9
1966,1,Hessen,51.7
1966,1,Mecklenburg-Vorpommern,47.7
1966,1,Niedersachsen,49.4
1966,1,Niedersachsen/Hamburg/Bremen,49.5
1966,1,Nordrhein-Westfalen,62.3
1966,1,Rheinland-Pfalz,56.2
1966,1,Schleswig-Holstein,56
1966,1,Saarland,82.8
1966,1,Sachsen,37.9
1966,1,Sachsen-Anhalt,33.5
1966,1,Thueringen/Sachsen-Anhalt,37.2
1966,1,Thueringen,41.8
1966,1,Deutschland,50
1967,1,Brandenburg/Berlin,54.7
1967,1,Brandenburg,54.5
1967,1,Baden-Wuerttemberg,72.7
1967,1,Bayern,71.2
1967,1,Hessen,44.7
1967,1,Mecklenburg-Vorpommern,66.1
1967,1,Niedersachsen,62.9
1967,1,Niedersachsen/Hamburg/Bremen,63.4
1967,1,Nordrhein-Westfalen,60.5
